"Transaction_ID","Customer_ID","Name","Email","Phone","Address","City","State","Zipcode","Country","Age","Gender","Income","Customer_Segment","Date","Year","Month","Time","Total_Purchases","Amount","Total_Amount","Product_Category","Product_Brand","Product_Type","Feedback","Shipping_Method","Payment_Method","Order_Status","Ratings","products"
7267435,24363,"Jennifer Crawford","Isabel14@gmail.com",8529822826,"27984 Potter Wells","Portsmouth","England",12602,"UK",21,"Male","Low","Regular","2/15/2024",2024,"February","11:30:55",10,60.55796922,605.5796922,"Home Decor","Bed Bath & Beyond","Bedding","Good","Express","Cash","Pending",3,"Mattress topper"
5313296,31512,"Natalie Melton","Bradley55@gmail.com",7043575564,"471 Winters Flats","Portsmouth","England",79489,"UK",67,"Male","High","Regular","3/3/2023",2023,"March","0:32:01",3,412.7570404,1238.271121,"Grocery","Pepsi","Soft Drink","Excellent","Same-Day","PayPal","Shipped",4,"Cream soda"
7084758,90471,"Ann Walker","Stacy75@gmail.com",6966793456,"965 Russell Squares","Portsmouth","England",80588,"UK",31,"Female","Medium","Regular","8/13/2023",2023,"August","8:59:38",2,343.0640763,686.1281526,"Home Decor","Home Depot","Tools","Average","Express","Debit Card","Delivered",2,"Pliers"
6179281,96361,"Taylor Wright","Patrick39@gmail.com",1616388893,"1593 Hughes Pine","Portsmouth","England",3918,"UK",44,"Male","High","Regular","3/11/2023",2023,"March","21:54:08",10,338.0450513,3380.450513,"Electronics","Apple","Tablet","Good","Express","Debit Card","Pending",3,"Acer Iconia Tab"
2000637,78399,"Linda Barnett","Amy11@gmail.com",2540762476,"18882 Rebecca Place","Portsmouth","England",47233,"UK",53,"Female","Low","Regular","12/8/2023",2023,"December","17:44:32",2,122.3768951,244.7537902,"Home Decor","Bed Bath & Beyond","Kitchen","Average","Express","Debit Card","Delivered",2,"Stove"
2766292,15015,"Evan Henderson","Shelia39@gmail.com",6519757170,"001 Kimberly Vista","Portsmouth","England",15988,"UK",60,"Male","Low","Regular","4/8/2023",2023,"April","8:51:04",4,279.3441159,1117.376464,"Clothing","Zara","Shirt","Average","Express","Debit Card","Shipped",2,"Button-down shirt"
2053180,23951,"Lisa Flores","William7@gmail.com",6758337430,"2646 Brooks Mountain","Portsmouth","England",2699,"UK",28,"Male","Medium","Regular","12/23/2023",2023,"December","20:58:44",6,404.8532595,2429.119557,"Home Decor","Home Depot","Tools","Excellent","Same-Day","Credit Card","Shipped",4,"Caulking gun"
7242747,73394,"Vickie Myers","John66@gmail.com",9509319347,"25148 Brown Passage Suite 732","Portsmouth","England",96657,"UK",28,"Male","Medium","Regular","7/11/2023",2023,"July","17:50:56",9,441.4359993,3972.923994,"Books","HarperCollins","Thriller","Average","Standard","Credit Card","Shipped",2,"Psychological thriller"
2038772,98991,"Connie Murphy","Tony57@gmail.com",7624446513,"553 Barrett Shoals","Portsmouth","England",24421,"UK",26,"Male","Low","Regular","5/19/2023",2023,"May","1:22:11",2,299.5818458,599.1636915,"Grocery","Coca-Cola","Water","Average","Standard","Credit Card","Shipped",2,"Bottled water"
7872156,74342,"Alyssa Mitchell","Keith84@gmail.com",6499644897,"100 Lawrence Forest Apt. 935","Portsmouth","England",68501,"UK",20,"Male","Medium","Regular","3/30/2023",2023,"March","8:26:50",2,340.909278,681.8185561,"Home Decor","Home Depot","Decorations","Excellent","Standard","Debit Card","Processing",5,"Candles"
7204003,48869,"Lisa Tucker","Donald88@gmail.com",4872325714,"24894 Molly Curve Suite 538","Portsmouth","England",78921,"UK",55,"Male","High","Regular","2/15/2024",2024,"February","21:17:50",7,352.1290354,2464.903248,"Books","Random House","Non-Fiction","Good","Express","Credit Card","Shipped",4,"History"
1515461,90915,"Nancy Mcintyre","David95@gmail.com",9028209398,"44400 Howell Groves","Portsmouth","England",33145,"UK",44,"Male","Medium","Regular","5/10/2023",2023,"May","11:09:48",6,309.843999,1859.063994,"Electronics","Apple","Tablet","Bad","Standard","Debit Card","Delivered",1,"Amazon Fire Tablet"
6856042,97487,"Joshua Brown","Nathan56@gmail.com",2079722173,"23549 James Ridges","Portsmouth","England",44057,"UK",36,"Male","Low","Regular","6/28/2023",2023,"June","19:58:32",3,472.6264585,1417.879376,"Grocery","Pepsi","Water","Good","Same-Day","Credit Card","Pending",3,"Mineral water"
1719847,47017,"Mark Carter","Loretta15@gmail.com",6052767277,"8851 Johnson Lights","Portsmouth","England",93289,"UK",38,"Male","Medium","Regular","9/18/2023",2023,"September","11:42:14",5,471.317362,2356.58681,"Grocery","Pepsi","Water","Excellent","Standard","Credit Card","Shipped",5,"Distilled water"
7872782,85089,"Charles Willis","Elizabeth61@gmail.com",4727214730,"650 Kristin Pike","Portsmouth","England",60126,"UK",54,"Male","Medium","Regular","9/7/2023",2023,"September","13:29:37",4,444.9003519,1779.601408,"Electronics","Apple","Laptop","Good","Standard","Cash","Delivered",3,"Acer Swift"
1886587,93886,"Shannon Sparks","Joseph80@gmail.com",6108099045,"32318 Andrea Courts","Portsmouth","England",84023,"UK",43,"Female","Low","Regular","6/4/2023",2023,"June","4:08:06",3,250.2169905,750.6509715,"Books","HarperCollins","Non-Fiction","Excellent","Same-Day","Debit Card","Shipped",4,"Science"
4205944,82024,"David Rowe","Andrea26@gmail.com",6643820445,"620 Williams Roads","Portsmouth","England",33107,"UK",48,"Female","Low","Regular","7/17/2023",2023,"July","6:44:28",6,281.4771951,1688.86317,"Grocery","Coca-Cola","Juice","Average","Same-Day","Debit Card","Shipped",2,"Grapefruit juice"
3258024,92619,"Alex Medina","John85@gmail.com",6735970627,"608 Burton Spurs Apt. 380","Portsmouth","England",39599,"UK",67,"Male","High","Regular","9/2/2023",2023,"September","8:01:58",5,311.0774669,1555.387334,"Clothing","Adidas","Jacket","Good","Same-Day","Credit Card","Shipped",3,"Blazer"
4199333,61101,"Gregory Wagner","James86@gmail.com",1532608093,"48021 Collins Mill Suite 436","Portsmouth","England",73464,"UK",60,"Male","Medium","Regular","1/31/2024",2024,"January","12:05:55",9,427.0404326,3843.363894,"Electronics","Sony","Television","Excellent","Same-Day","PayPal","Pending",5,"HDR TV"
7029596,21798,"Cynthia Mckenzie","Angel79@gmail.com",8554123482,"63210 Karen Unions Suite 845","Portsmouth","England",43248,"UK",53,"Female","Medium","Regular","8/27/2023",2023,"August","9:55:09",5,206.0890612,1030.445306,"Home Decor","Bed Bath & Beyond","Bedding","Bad","Express","Cash","Delivered",1,"Throw pillow"
8209743,16615,"Janet Gordon","James37@gmail.com",3453584559,"4897 April Lodge Suite 562","Portsmouth","England",8167,"UK",41,"Male","High","Regular","9/7/2023",2023,"September","21:55:22",6,22.74176786,136.4506071,"Electronics","Samsung","Smartphone","Good","Express","Debit Card","Delivered",3,"iPhone"
3565493,16049,"Elizabeth Clark","Anna42@gmail.com",2699007429,"34722 Curtis Squares","Portsmouth","England",71852,"UK",20,"Male","Medium","Regular","11/9/2023",2023,"November","1:21:37",1,250.6921799,250.6921799,"Clothing","Adidas","T-shirt","Average","Same-Day","Credit Card","Shipped",2,"Long-sleeve tee"
5471383,52839,"Jerry Burns","Roy39@gmail.com",5811855277,"0204 Higgins Stravenue Suite 246","Portsmouth","England",18452,"UK",46,"Male","Low","Regular","6/10/2023",2023,"June","22:07:48",9,28.56114123,257.0502711,"Books","HarperCollins","Non-Fiction","Good","Standard","Credit Card","Delivered",3,"Health"
7430587,55940,"Theresa Harvey","Mitchell35@gmail.com",1596922964,"70892 Andrea View Apt. 497","Portsmouth","England",92438,"UK",32,"Male","Low","Regular","12/15/2023",2023,"December","6:22:48",3,32.29740918,96.89222754,"Home Decor","Bed Bath & Beyond","Bathroom","Bad","Standard","Debit Card","Delivered",1,"Bathtub"
5067613,35446,"Pamela Campbell","Laura29@gmail.com",6821592084,"52144 Megan Causeway Apt. 943","Portsmouth","England",80864,"UK",48,"Male","Medium","Regular","7/18/2023",2023,"July","20:55:25",1,61.88875778,61.88875778,"Electronics","Sony","Headphones","Good","Standard","Cash","Processing",4,"Over-ear headphones"
1803037,69500,"Brian Ortiz","Zachary50@gmail.com",2657992773,"28815 Gwendolyn Unions","Portsmouth","England",81579,"UK",61,"Male","Low","Regular","3/15/2023",2023,"March","6:59:07",1,195.6408058,195.6408058,"Books","Penguin Books","Fiction","Bad","Standard","Cash","Processing",1,"Horror"
9871668,28591,"Theresa Diaz","Levi6@gmail.com",3566823896,"551 Vaughn Alley","Portsmouth","England",76664,"UK",24,"Male","Medium","Regular","4/18/2023",2023,"April","1:59:40",7,261.8687921,1833.081545,"Home Decor","IKEA","Decorations","Good","Same-Day","Cash","Delivered",3,"Candles"
2314603,34792,"Linda Smith","Kenneth94@gmail.com",4098753656,"81671 Julia Camp Apt. 054","Portsmouth","England",9070,"UK",29,"Male","High","Regular","12/14/2023",2023,"December","12:31:33",6,458.1995564,2749.197338,"Clothing","Zara","Jeans","Average","Express","Debit Card","Delivered",2,"Bootcut jeans"
1217487,69214,"Carly Vega","Todd29@gmail.com",5063322928,"313 Peterson Spurs Apt. 861","Portsmouth","England",28005,"UK",31,"Male","Medium","Regular","3/8/2023",2023,"March","19:19:34",6,474.7992607,2848.795564,"Clothing","Nike","T-shirt","Bad","Standard","PayPal","Pending",1,"Off-the-shoulder tee"
2629939,75243,"Susan Juarez","Kara95@gmail.com",2723925334,"079 Mcbride Wells","Portsmouth","England",19194,"UK",44,"Female","Low","Regular","1/20/2024",2024,"January","16:08:15",7,408.9119794,2862.383856,"Books","HarperCollins","Non-Fiction","Excellent","Express","PayPal","Delivered",5,"Cooking"
2492168,40619,"Robin Campbell","Tonya74@gmail.com",3550893930,"5175 Andrew Pines","Portsmouth","England",98815,"UK",19,"Male","Medium","Regular","11/6/2023",2023,"November","10:46:21",2,317.0015934,634.0031868,"Grocery","Pepsi","Soft Drink","Good","Express","PayPal","Processing",4,"Grape soda"
8574194,50357,"Kathryn Martin","Jonathan37@gmail.com",7843252850,"3028 Hart Rapid Apt. 351","Portsmouth","England",57721,"UK",22,"Male","Low","Regular","12/6/2023",2023,"December","9:09:56",7,99.19707453,694.3795217,"Books","Penguin Books","Children's","Excellent","Same-Day","Credit Card","Delivered",4,"Games"
5670981,36084,"Heather Johnson","Jasmin96@gmail.com",6352872686,"550 Ryan Forks Apt. 273","Portsmouth","England",13419,"UK",39,"Male","Low","Regular","6/26/2023",2023,"June","19:44:35",9,205.5250435,1849.725392,"Books","HarperCollins","Non-Fiction","Bad","Express","Cash","Delivered",1,"Health"
4081468,57471,"Rebecca Jones","Amber63@gmail.com",4253302009,"33062 Brian Mews Suite 686","Portsmouth","England",1985,"UK",65,"Female","High","Regular","12/5/2023",2023,"December","20:44:01",10,142.111214,1421.11214,"Grocery","Pepsi","Soft Drink","Average","Standard","Debit Card","Pending",2,"Ginger ale"
6925817,85291,"Scott Porter","William51@gmail.com",3322434863,"82129 Tony Flat Suite 562","Portsmouth","England",51935,"UK",23,"Female","Low","Regular","10/18/2023",2023,"October","23:50:56",6,348.0031087,2088.018652,"Grocery","Nestle","Chocolate","Excellent","Same-Day","Cash","Processing",4,"Chocolate mousse"
9423609,16683,"Sara Martinez","Lisa82@gmail.com",7140029266,"5498 Emily Harbors","Portsmouth","England",79456,"UK",43,"Male","Medium","Regular","5/15/2023",2023,"May","1:33:21",1,41.75067581,41.75067581,"Grocery","Pepsi","Water","Average","Express","PayPal","Pending",2,"Spring water"
9209702,30293,"Kimberly Franklin","Nicole96@gmail.com",7750688117,"880 Cynthia Cliffs","Portsmouth","England",3089,"UK",67,"Male","Medium","Regular","4/3/2023",2023,"April","12:16:17",5,472.7983494,2363.991747,"Grocery","Coca-Cola","Juice","Good","Standard","Debit Card","Pending",4,"Pomegranate juice"
8257808,99944,"Teresa Brown","Kathleen47@gmail.com",2797877746,"3861 Crystal Roads","Portsmouth","England",84722,"UK",20,"Female","Low","Regular","12/3/2023",2023,"December","20:31:58",3,363.793973,1091.381919,"Electronics","Apple","Smartphone","Bad","Standard","Cash","Pending",1,"Motorola Moto"
2145553,60481,"Renee Manning","Kevin60@gmail.com",3838883939,"4956 Rebecca Lake","Portsmouth","England",52334,"UK",43,"Female","Low","Regular","3/26/2023",2023,"March","5:47:53",1,474.6467225,474.6467225,"Clothing","Adidas","Shoes","Average","Express","PayPal","Pending",2,"Sneakers"
7775388,91698,"Terry Gaines","Amber47@gmail.com",5151413711,"42969 Stevens Island","Portsmouth","England",73398,"UK",58,"Female","Low","Regular","2/28/2024",2024,"February","19:39:49",5,411.4355543,2057.177771,"Grocery","Coca-Cola","Soft Drink","Bad","Standard","Credit Card","Processing",1,"Lemon-lime soda"
5292389,44721,"Rebekah Marsh","Ashley29@gmail.com",9342388581,"6510 Christopher Trafficway Apt. 594","Portsmouth","England",7853,"UK",36,"Male","Medium","Regular","6/21/2023",2023,"June","15:21:23",8,378.0900805,3024.720644,"Clothing","Zara","Jeans","Excellent","Standard","Credit Card","Delivered",5,"Straight-leg jeans"
3270773,96867,"Gerald Andrews","Sydney58@gmail.com",4733318648,"847 Smith Villages Apt. 777","Portsmouth","England",41429,"UK",21,"Female","Medium","Regular","1/7/2024",2024,"January","16:58:22",1,213.6794234,213.6794234,"Clothing","Nike","Shorts","Bad","Express","Debit Card","Pending",1,"Skorts"
7988107,82671,"Joshua Grimes","Jessica48@gmail.com",1126040209,"351 Taylor Forge","Portsmouth","England",38647,"UK",50,"Male","Medium","Regular","2/6/2024",2024,"February","5:10:44",9,28.92910639,260.3619575,"Electronics","Samsung","Tablet","Excellent","Same-Day","PayPal","Delivered",4,"Lenovo Tab"
5020401,35547,"William Thomas","Brad28@gmail.com",6290627159,"6007 Jones Crossroad Apt. 487","Portsmouth","England",8454,"UK",59,"Male","Low","Regular","10/31/2023",2023,"October","17:54:34",5,202.7153956,1013.576978,"Clothing","Nike","Shorts","Average","Express","Debit Card","Pending",2,"Denim shorts"
6615647,50869,"Christina Taylor","Sean72@gmail.com",2456044824,"12532 Raymond Mews","Portsmouth","England",50529,"UK",62,"Male","Low","Regular","2/17/2024",2024,"February","4:40:08",10,32.97593815,329.7593815,"Electronics","Apple","Tablet","Bad","Express","Credit Card","Shipped",1,"Sony Xperia Tablet"
3767002,66893,"Deanna Garrett","Yvonne25@gmail.com",2969209549,"3295 Andrew Courts","Portsmouth","England",88730,"UK",61,"Male","Medium","Regular","10/2/2023",2023,"October","12:36:40",1,33.55364274,33.55364274,"Electronics","Sony","Headphones","Average","Standard","Debit Card","Pending",2,"On-ear headphones"
2286430,42358,"Melissa Williams","Katrina76@gmail.com",4493413740,"819 Antonio Via Suite 388","Portsmouth","England",3775,"UK",67,"Female","High","Regular","3/29/2023",2023,"March","14:28:00",2,174.9739514,349.9479029,"Clothing","Nike","Shorts","Good","Express","Cash","Shipped",3,"Board shorts"
2859196,73353,"Ryan Cook","Justin71@gmail.com",2751175665,"59791 Kaitlin Route","Portsmouth","England",60324,"UK",63,"Male","Medium","Regular","3/18/2023",2023,"March","13:50:22",10,362.6219196,3626.219196,"Clothing","Adidas","T-shirt","Excellent","Standard","PayPal","Pending",4,"Crop top"
4578976,13610,"Roberta Ford","Deborah81@gmail.com",7398691297,"00001 Jones Views","Portsmouth","England",76359,"UK",61,"Male","Low","Regular","4/29/2023",2023,"April","4:37:18",1,145.054612,145.054612,"Books","HarperCollins","Non-Fiction","Good","Express","Debit Card","Delivered",3,"Psychology"
4052364,29811,"Wyatt Spencer","Rebecca58@gmail.com",1383656077,"850 Lee Lights Suite 501","Portsmouth","England",52036,"UK",64,"Female","Low","Regular","6/26/2023",2023,"June","23:36:04",10,102.4032281,1024.032281,"Home Decor","IKEA","Lighting","Excellent","Express","Credit Card","Delivered",4,"Table lamps"
8243427,79548,"Patricia Nguyen","Ana58@gmail.com",5287072698,"89016 Clark Ramp Apt. 394","Portsmouth","England",98542,"UK",25,"Male","Low","Regular","9/24/2023",2023,"September","3:29:17",2,248.9749141,497.9498282,"Books","Random House","Literature","Bad","Standard","Debit Card","Processing",1,"Drama"
3462909,15597,"Kelly Smith","Ellen26@gmail.com",8774216930,"0120 Sanchez Wall","Portsmouth","England",36066,"UK",52,"Female","Medium","Regular","4/27/2023",2023,"April","16:13:45",2,258.4188228,516.8376456,"Books","Penguin Books","Children's","Excellent","Express","PayPal","Shipped",5,"Sports equipment"
7662744,27115,"John Woods","Daniel43@gmail.com",2943631182,"677 Daniel Rapids Suite 166","Portsmouth","England",81478,"UK",62,"Male","Medium","Regular","7/28/2023",2023,"July","16:23:46",5,217.3069315,1086.534658,"Electronics","Samsung","Tablet","Excellent","Same-Day","Debit Card","Processing",4,"Lenovo Tab"
5396105,73862,"Deanna Johnson","Dana69@gmail.com",1803411094,"836 Robyn Forks","Portsmouth","England",47388,"UK",47,"Male","Low","Regular","8/25/2023",2023,"August","5:11:43",6,172.5107515,1035.064509,"Clothing","Nike","Shorts","Average","Same-Day","Cash","Delivered",2,"Cycling shorts"
9904456,26241,"Jacqueline Thompson","Trevor57@gmail.com",6333941668,"46503 Gutierrez Land","Portsmouth","England",75865,"UK",49,"Male","Low","Regular","3/12/2023",2023,"March","6:43:11",7,231.9222752,1623.455926,"Home Decor","IKEA","Decorations","Good","Same-Day","Credit Card","Processing",3,"Rugs"
3395821,62489,"Sarah Jenkins","Seth91@gmail.com",3942250195,"42547 Crystal Field Suite 309","Portsmouth","England",3348,"UK",69,"Male","Medium","Regular","3/15/2023",2023,"March","16:09:17",1,437.0575522,437.0575522,"Electronics","Sony","Television","Bad","Same-Day","Cash","Processing",1,"LED TV"
5816644,38393,"Mario Sparks","Jeremy49@gmail.com",1307082373,"6099 Karen Common Apt. 735","Portsmouth","England",34302,"UK",49,"Male","Medium","Regular","5/13/2023",2023,"May","11:37:12",9,403.8373731,3634.536358,"Books","HarperCollins","Fiction","Bad","Express","Debit Card","Delivered",1,"Fantasy"
3410438,14771,"Jennifer Rogers","Joseph72@gmail.com",5390815909,"30889 Branch Forge Suite 620","Portsmouth","England",61146,"UK",21,"Male","Medium","Regular","4/23/2023",2023,"April","22:16:55",8,362.1556343,2897.245074,"Clothing","Zara","Shirt","Bad","Same-Day","Cash","Pending",1,"Dress shirt"
5004469,89926,"Javier Wright","Brian21@gmail.com",8210033594,"4963 Mark River Apt. 160","Portsmouth","England",16320,"UK",70,"Female","Low","Regular","8/30/2023",2023,"August","10:24:11",6,127.0050918,762.0305509,"Grocery","Pepsi","Juice","Excellent","Express","Cash","Shipped",4,"Grape juice"
8084246,93000,"Justin Martin","Roger16@gmail.com",9130403971,"00197 Logan Ranch","Portsmouth","England",48783,"UK",22,"Female","Low","Regular","7/19/2023",2023,"July","2:58:18",7,363.7069252,2545.948477,"Books","HarperCollins","Fiction","Bad","Standard","Cash","Pending",1,"Adventure"
7107984,99453,"Catherine Poole","Ryan78@gmail.com",7642577456,"9105 Thomas Springs","Portsmouth","England",95432,"UK",36,"Female","Low","Regular","11/30/2023",2023,"November","15:09:28",7,348.4932251,2439.452576,"Books","HarperCollins","Thriller","Good","Express","PayPal","Pending",4,"Political thriller"
1166989,60009,"Diane Martinez","Jacqueline26@gmail.com",2246926095,"79664 Chang Brooks","Portsmouth","England",78174,"UK",31,"Male","Low","Regular","11/16/2023",2023,"November","22:09:31",10,337.9589089,3379.589089,"Electronics","Sony","Headphones","Excellent","Standard","Cash","Shipped",4,"Sports headphones"
9846574,30224,"Mary Garcia","Alexander14@gmail.com",1574979080,"89607 Leah Bridge","Portsmouth","England",91558,"UK",43,"Female","Low","Regular","11/23/2023",2023,"November","1:08:27",2,143.6221789,287.2443578,"Home Decor","IKEA","Furniture","Good","Express","Debit Card","Pending",4,"Coffee table"
4954042,74095,"Michelle Johnston","Alexa61@gmail.com",5622213903,"4263 Samuel Fields","Portsmouth","England",35694,"UK",50,"Male","Medium","Regular","10/20/2023",2023,"October","19:54:59",9,448.5892682,4037.303414,"Books","HarperCollins","Thriller","Average","Same-Day","Cash","Delivered",2,"Crime"
3073877,24469,"Christopher Whitney","Joel88@gmail.com",7946361397,"4468 Terry Trafficway Apt. 823","Portsmouth","England",26901,"UK",34,"Male","Medium","Regular","9/1/2023",2023,"September","14:24:34",3,76.05765087,228.1729526,"Grocery","Coca-Cola","Soft Drink","Good","Same-Day","Debit Card","Pending",4,"Fruit punch"
7355533,76027,"Karen Hicks","Kimberly22@gmail.com",8482007324,"520 Briana Lane Apt. 127","Portsmouth","England",54339,"UK",54,"Male","Low","Regular","3/10/2023",2023,"March","21:55:26",4,206.6432675,826.5730701,"Clothing","Adidas","Shoes","Excellent","Standard","Credit Card","Shipped",4,"Sandals"
1206659,68480,"Jonathan Smith","Brandon80@gmail.com",5951911330,"515 Seth Wells Apt. 262","Portsmouth","England",55692,"UK",24,"Female","High","Regular","11/30/2023",2023,"November","14:23:17",2,40.61129738,81.22259476,"Clothing","Zara","Shirt","Excellent","Standard","PayPal","Pending",5,"Dress shirt"
7636359,31763,"Robin Ramirez","Ruth41@gmail.com",3186758457,"1791 Cortez Ridge","Portsmouth","England",57333,"UK",54,"Male","Medium","Regular","9/3/2023",2023,"September","7:34:57",5,98.03374833,490.1687416,"Home Decor","Home Depot","Decorations","Good","Same-Day","Debit Card","Processing",3,"Decorative pillows"
4668300,18113,"Erica Juarez","Molly20@gmail.com",4353427815,"6471 Jeffrey Land","Portsmouth","England",63049,"UK",22,"Male","Medium","Regular","2/8/2024",2024,"February","11:00:53",6,445.4766216,2672.859729,"Home Decor","Home Depot","Tools","Good","Express","Credit Card","Delivered",3,"Saw"
8025037,57044,"Lindsey Bowman","John39@gmail.com",4742422360,"56060 Hanna Pass Suite 432","Portsmouth","England",78091,"UK",44,"Male","Low","Regular","11/27/2023",2023,"November","16:44:55",4,214.2440706,856.9762823,"Books","HarperCollins","Thriller","Good","Express","Credit Card","Pending",3,"Crime"
6989571,25041,"Allison Wright","Rebecca78@gmail.com",5092794861,"2258 Robertson Hills Suite 461","Portsmouth","England",4932,"UK",27,"Female","High","Regular","4/4/2023",2023,"April","14:44:37",7,211.7480634,1482.236444,"Grocery","Pepsi","Soft Drink","Excellent","Standard","Cash","Pending",5,"Energy drink"
3838929,30563,"Pedro Estrada","Elizabeth30@gmail.com",1689710966,"50589 Hanson Tunnel","Portsmouth","England",75554,"UK",25,"Female","Medium","Regular","1/25/2024",2024,"January","12:32:04",10,402.447457,4024.47457,"Books","HarperCollins","Fiction","Excellent","Same-Day","PayPal","Processing",4,"Romance"
1787881,45693,"Melinda Moore","Amber3@gmail.com",2029915852,"28311 Tara Divide Apt. 429","Portsmouth","England",24571,"UK",67,"Male","Low","Regular","11/11/2023",2023,"November","5:17:11",7,54.65926446,382.6148512,"Electronics","Sony","Television","Bad","Same-Day","Credit Card","Delivered",1,"LCD TV"
4673562,43571,"Ryan Graham","Jose28@gmail.com",6531795462,"4140 Veronica Prairie Suite 454","Portsmouth","England",59167,"UK",18,"Male","Low","Regular","12/8/2023",2023,"December","5:26:07",1,207.0866948,207.0866948,"Books","Random House","Non-Fiction","Average","Express","PayPal","Delivered",2,"Memoir"
2018159,66017,"Christopher Parker","Chelsea47@gmail.com",3234082534,"993 Harmon Stravenue Suite 132","Portsmouth","England",61349,"UK",22,"Male","Low","Regular","12/14/2023",2023,"December","1:56:20",2,281.6146029,563.2292058,"Home Decor","Home Depot","Tools","Good","Same-Day","PayPal","Delivered",3,"Hammer"
7127278,45899,"Laura Butler","Francisco97@gmail.com",2968913107,"10844 Wright Vista Apt. 036","Portsmouth","England",38030,"UK",25,"Male","Medium","Regular","4/16/2023",2023,"April","10:40:30",2,218.7749551,437.5499102,"Home Decor","Home Depot","Furniture","Excellent","Standard","PayPal","Delivered",4,"TV stand"
6654529,99025,"Christine Turner","Joshua51@gmail.com",5737909446,"611 Aaron Loop Suite 960","Portsmouth","England",3233,"UK",30,"Male","High","Regular","8/10/2023",2023,"August","23:17:34",10,424.9348227,4249.348227,"Home Decor","IKEA","Lighting","Bad","Same-Day","Debit Card","Processing",1,"Ceiling lights"
7226711,18515,"Jennifer Salinas","Rachel55@gmail.com",4737797508,"883 Williams Stravenue Apt. 830","Portsmouth","England",21015,"UK",67,"Male","High","Regular","1/30/2024",2024,"January","19:39:08",1,52.37746408,52.37746408,"Home Decor","Home Depot","Furniture","Good","Standard","Cash","Delivered",3,"Coffee table"
9749364,75652,"Marissa Nguyen","Jon26@gmail.com",6178669215,"0051 Christina Harbors Apt. 721","Portsmouth","England",96613,"UK",19,"Female","Low","Regular","6/22/2023",2023,"June","2:51:06",5,285.9094779,1429.547389,"Grocery","Coca-Cola","Soft Drink","Excellent","Standard","Cash","Processing",5,"Root beer"
8709027,17165,"David Williams","Christopher90@gmail.com",7422837936,"333 Justin Rest Apt. 122","Portsmouth","England",72179,"UK",63,"Male","Medium","Regular","5/19/2023",2023,"May","1:38:50",9,45.31829925,407.8646932,"Books","Random House","Literature","Bad","Same-Day","Credit Card","Delivered",1,"Anthologies"
6675960,60597,"Chad Cruz","Maria76@gmail.com",2500497785,"387 Campbell Circles","Portsmouth","England",41657,"UK",30,"Male","High","Regular","9/1/2023",2023,"September","5:53:15",3,442.2017321,1326.605196,"Home Decor","Bed Bath & Beyond","Kitchen","Good","Same-Day","Credit Card","Shipped",3,"Blender"
6171792,82260,"John Arroyo","Eric89@gmail.com",4240101022,"168 James Light","Portsmouth","England",57949,"UK",70,"Female","Low","Regular","9/13/2023",2023,"September","4:29:39",6,76.27663986,457.6598392,"Clothing","Adidas","Jacket","Average","Express","PayPal","Processing",2,"Bomber jacket"
6199408,41508,"William Ramos","Kenneth41@gmail.com",1915885161,"569 Booker Forks","Portsmouth","England",38295,"UK",37,"Male","Medium","Regular","1/3/2024",2024,"January","11:48:56",2,131.2025066,262.4050132,"Grocery","Pepsi","Water","Excellent","Express","Cash","Delivered",5,"Distilled water"
4480409,74540,"Stuart Hutchinson","Jack84@gmail.com",4026837554,"887 Cooper Shoals Suite 557","Portsmouth","England",54468,"UK",34,"Female","Medium","Regular","8/11/2023",2023,"August","7:22:49",4,202.9103015,811.6412059,"Books","Random House","Non-Fiction","Average","Standard","Debit Card","Pending",2,"Travel"
1363299,28607,"Darren Higgins","Evan72@gmail.com",6043729604,"6474 Mary Manor","Portsmouth","England",40450,"UK",60,"Male","Medium","Regular","3/15/2023",2023,"March","4:28:46",2,365.8053294,731.6106587,"Home Decor","Bed Bath & Beyond","Kitchen","Excellent","Express","Credit Card","Shipped",4,"Refrigerator"
8130970,13793,"Marie Robinson","Julie53@gmail.com",3280895365,"44461 Ward Brook","Portsmouth","England",22735,"UK",39,"Male","Medium","Regular","7/22/2023",2023,"July","14:49:04",4,359.4548096,1437.819239,"Clothing","Adidas","T-shirt","Bad","Express","Credit Card","Delivered",1,"Plain tee"
1355949,21174,"Brianna Williamson","Madison34@gmail.com",5550789854,"1800 Richard Loop","Portsmouth","England",23513,"UK",20,"Male","Low","Regular","2/26/2024",2024,"February","17:36:57",4,284.6393973,1138.557589,"Home Decor","IKEA","Furniture","Average","Same-Day","Cash","Pending",2,"Dining table"
7476905,33107,"Brittany Munoz","John99@gmail.com",7527657895,"7099 Powers Via Apt. 552","Portsmouth","England",50967,"UK",57,"Male","Medium","Regular","12/26/2023",2023,"December","18:05:28",7,413.6096683,2895.267678,"Clothing","Nike","Shoes","Excellent","Same-Day","Credit Card","Delivered",5,"Boots"
8336265,13081,"Carolyn Johnson","Drew85@gmail.com",1199313949,"717 Natalie Springs","Portsmouth","England",48763,"UK",29,"Female","Medium","Regular","1/31/2024",2024,"January","4:44:24",7,196.2180008,1373.526006,"Home Decor","Home Depot","Tools","Bad","Express","PayPal","Processing",1,"Drill"
